,industry,job_designation,job_description,responsibilities,requirements_skills,url_links
913,Public Relations (PR),Development Director job description,"We are looking for a person who is as passionate and enthusiastic about our organization’s mission as we are, someone with an understanding of the importance this work has in driving change in communities around the world. A Development Director’s responsibilities include having experience leading major gift programs at organizations or schools because we know it takes more than money if you want your ideas fulfilled. Ultimately, you will work to help grow the organization and increase donorship throughout the year.","Collaborate with the board of directors to create and implement a fundraising plan
Maintain relationships with existing sponsors
Obtain financial support from individuals and organizations
Manage fundraising and special events
Generate development materials such as grants and case statements","Proven work experience as a Development Director or similar role
Superb written and verbal communication skills to speak with donors and other stakeholders across the organization
Work with fundraising software and tools to track progress throughout the year
Good organizational and time management skills to help keep projects on track",https://resources.workable.com/development-director-job-description
914,Public Relations (PR),Public Relations (PR) Director job description,"We are looking for a Public Relations (PR) Director to design and implement marketing strategies that cultivate our relationships with media, engage our target audience and boost our brand awareness. If you’re interested in leading our PR team to write effective press releases, build online communities and coordinate events, we would like to meet you. You will use your creative ideas to drive PR initiatives that’ll bring long-term success. Also, you’ll coordinate with internal teams (e.g. Marketing and Communications) to maximize brand consistency in all advertising efforts. Ultimately, you will promote and maintain a positive image of our company, while ensuring strong online and offline brand presence.","Set objectives for the PR team and monitor team members’ performance
Maximize brand presence on various channels (e.g. web, TV and social media)
Cultivate and maintain relationships with media and influential professionals
Arrange interviews and press releases to promote our company and its products/services
Ensure brand consistency in all advertising efforts
Organize PR events to increase awareness of our company
Assign tasks and projects to the PR team
Track and influence media coverage
Report on PR campaigns’ results
Manage sensitive issues to maintain company’s good reputation","Proven work experience as a Public Relations (PR) Director, PR Manager or similar role
Solid experience coordinating successful PR campaigns
Expertise in different social networks, including Facebook and Twitter
Excellent communication and presentation skills with confidence to serve as the company’s spokesperson
Creative abilities
Team management skills
Ability to foster long-term relationships with key professionals
BSc in Marketing, Communications, Journalism or relevant field",https://resources.workable.com/public-relations-pr-director-job-description
915,Public Relations (PR),Public Relations (PR) Officer job description,"We are looking for a Public Relations (PR) Officer to organize and oversee PR activities and ensure effective communication with stakeholders, media and the public. As a PR Officer, you should be an organized and cool-tempered professional who is able to handle a crisis. We expect you to have a creative mind and excellent communication skills. If you are also confident in your public speaking and project management abilities, we’d like to meet you. Your goal will be to cultivate a positive company image.","Develop PR campaigns and media relations strategies
Collaborate with internal teams (e.g. marketing) and maintain open communication with senior management
Edit and update promotional material and publications (brochures, videos, social media posts etc.)
Prepare and distribute press releases
Organize PR events (e.g. open days, press conferences) and serve as the company’s spokesperson
Seek opportunities for partnerships, sponsorships and advertising
Address inquiries from the media and other parties
Track media coverage and follow industry trends
Prepare and submit PR reports
Manage PR issues","Proven experience as a Public Relations Officer or similar PR role
Experience managing media relations (online, broadcast and print)
Background in researching, writing and editing publications
Proficient in MS Office and social media
Familiarity with project management software and video/photo editing is a plus
Strong communication ability (oral and written)
Excellent organizational skills
Ability to work well under pressure
Creativity and problem-solving aptitude
BSc/BA in Public Relations, Journalism, Communications or a related field",https://resources.workable.com/public-relations-officer-job-description
916,Public Relations (PR),Public Relations Assistant job description,"We are looking for a promising Public Relations (PR) Assistant to support our PR team with various administrative tasks. Though you’ll be holding an entry level position, your work will be instrumental in the development and execution of PR plans and strategies. Our ideal candidate will be a young and creative PR or communications graduate, brimming with potential. A fervent interest in the field partnered with good writing and research skills are very important to us. If you’re also well-organized, confident and an excellent communicator, we’d like to meet you. The goal is to facilitate the smooth running of daily operations and success of PR efforts.","Keep calendars (editorial, press conferences, events etc.) and media lists
Participate in brainstorming and planning sessions
Assist in organizing and execution of events, campaigns etc.
Conduct research to support PR planning
Draft and distribute content such as newsletters and releases
Edit videos and presentations as assigned
Support relations with stakeholders, media, vendors etc.
Assist in tracking media coverage or PR metrics (e.g. web analytics)
Invent ways to streamline communication and plan execution
Undertake general administrative and clerical duties","Proven experience as PR assistant or similar position
Understanding of PR and marketing concepts and practices
Willingness to follow industry trends and current methods
Knowledge of video production and editing
Computer savvy; working knowledge of databases and design software (e.g. Photoshop) is a plus
Excellent communication and writing skills
Well-organized, able to work with deadlines
An analytical mind with attention to detail
Outgoing and confident
BSc/BA in public relations, communications or relevant field",https://resources.workable.com/public-relations-assistant-job-description
917,Public Relations (PR),Communications Specialist job description,We are looking for an enthusiastic Communications Specialist to manage our external and internal communications. You will promote a positive public image and control the dissemination of information on our company’s behalf. Phenomenal communication and copywriting skills make a strong communications specialist. Experience in corporate communications and project management are important qualities too. Your enthusiasm and positive attitude will help you gain the trust of colleagues and external parties alike.,"Develop effective corporate communication strategies
Manage internal communications (memos, newsletters etc.)
Draft content (e.g. press releases) for mass media or company website
Organize initiatives and plan events or press conferences
Liaise with media and handle requests for interviews, statements etc.
Foster relationships with advocates and key persons
Collaborate with marketing professionals to produce copy for advertisements or articles
Perform “damage control” in cases of bad publicity
Facilitate the resolution of disputes with the public or external vendors
Assist in communication of strategies or messages from senior leadership","Proven experience as communications specialist
Experience in web design and content production is a plus
Experience in copywriting and editing
Solid understanding of project management principles
Working knowledge of MS Office; photo and video-editing software is an asset
Excellent communication (oral and written) and presentation skills
Outstanding organizational and planning abilities
Proficient command of English
BSc/BA in public relations, communications or relevant field",https://resources.workable.com/communications-specialist-job-description
918,Public Relations (PR),PR Executive job description,"We are looking for an enthusiastic Public Relations (PR) Executive to manage the relationships between a company and external parties. You will be the one to project the “face” of the company and will be instrumental in enhancing its popularity and trustworthiness. An excellent PR Executive is, above all, an exceptional communicator. They possess creativity and knowledge of different tactics to identify and engage the appropriate target audience. The goal is to build a strong communications network around the company that will ensure good relationship with the general public and rising awareness of the company and its brand.","Devise creative public relations strategies that fit company profile
Develop effective PR plans using appropriate strategies and tactics
Organize and coordinate PR activities
Use a variety of channels (TV, press, internet etc.) to maximize company exposure
Liaise with marketing professionals to ensure consistency in promoting corporate image
Arrange for interviews or public speaking events and construct press releases
Advise company on handling sensitive public issues to preserve reputation
Assess opportunities for sponsorships and other partnerships and manage relations
Analyze results of PR campaigns or efforts and prepare reports","Proven experience as public relations executive or similar role
Proven experience in coordinating and managing effective PR campaigns through various channels
Solid knowledge of social media (blogs, Facebook, Twitter, etc.)
Excellent communication and presentation skills; comfortable as a public speaker
Ability to build strong relationships with key people or organizations
A creative mind partnered with the ability to find the best practical solutions 
BSc/BA in PR, marketing or similar field",https://resources.workable.com/pr-executive-job-description
919,Public Relations (PR),Public Relations Intern job description,"We are seeking a Public Relations Intern, who is full of creative ideas and eager to contribute on a large scale. The intern will gain visibility into the inner workings and aspects of the public relations field, provide concrete deliverables and learn from top to bottom. When the internship is completed you will be ready to enter any fast paced PR firm.","Fully support company’s PR strategy and execute it in different phases
Create and curate engaging content
Communicate and build relationships with current or prospect clients
Effectively utilize company’s social media and blogs
Create and distribute press releases
Assist in administrative duties
Build and update media lists and databases
Schedule, coordinate and attend various events
Perform research and market analysis activities","Strong desire to learn along with professional drive
Solid understanding of the different social networks
Excellent verbal and written communication skills
Efficiency at MS Office
Passion for the PR industry and its best practices
Current enrollment in a related BS or Masters university/college",https://resources.workable.com/public-relations-intern-job-description
920,Public Relations (PR),Public Relations Specialist job description,"We are looking for a competent Public Relations (PR) Specialist to shape and protect our corporate image in ways that promote our business, values and mission. You’ll be responsible for maintaining media relations and collaborating with marketing teams in promotional activities. We expect to see candidates who can impress us with their copywriting and presentation skills. We’ll be on the lookout for experience in corporate communications, project management and social media. Throw a lot of enthusiasm and a pleasant personality into the mix and you’ll be our ideal candidate. The goal is to maintain positive public awareness of the company and its brand.","Formulate PR plans and strategies
Enhance the company’s voice and presence through online and offline channels
Manage media relations and requests
Write press releases, speeches and other PR copy
Plan and supervise events, fairs, conferences etc.
Support the implementation of promotional plans
Present solutions in times of PR crisis
Facilitate the resolution of disputes with the public or external vendors
Lead survey initiatives and analyze public opinion","Proven experience as public relations specialist or similar position
Experience in project management and execution of PR campaigns and/or initiatives
Experience in copywriting and editing
Working knowledge of MS Office; photo and video-editing software is an asset
Familiarity with social media platforms (Twitter, Facebook etc.)
Excellent oral and written communication skills
Aptitude in presentation and public speaking
Proficiency in English
A creative yet practical mind
BSc/BA in PR, communications, journalism or relevant field",https://resources.workable.com/public-relations-specialist-job-description
921,Public Relations (PR),Public Relations Manager job description,"We are seeking a Public Relations Manager (PR Manager) to nurture a strong industry network, increase awareness and develop an enviable corporate image by developing and executing effective communication and media relations programs.","Develop a marketing communications plan including strategy, goals, budget and tactics
Develop media relations strategy, seeking high-level placements in print, broadcast and online media
Coordinate all public relations activities
Direct social media team to engage audiences across traditional and new media
Leverage existing media relationships and cultivate new contacts within business and industry media
Manage media inquiries and interview requests
Create content for press releases, byline articles and keynote presentations
Monitor, analyze and communicate PR results on a quarterly basis
Evaluate opportunities for partnerships, sponsorships and advertising on an on-going basis.
Build relationships with thought leaders to grow industry awareness
Maintain a keen understanding of industry trends affecting clients and make appropriate recommendations regarding communication strategy surrounding them","Proven working experience in public relations required
Proven track record designing and executing successful public relations campaigns at both a local and national level
Strong relationships with both local and national business and industry media outlets
Experience in acting as a company spokesperson; comfortable and skilled in both broadcast and print media interviews
Exceptional writing and editing skills
Solid experience with social media including blogs, Facebook, Twitter, etc.
Event planning experience
BA/MA degree in Marketing, Advertising, Communications or a related discipline",https://resources.workable.com/public-relations-manager-job-description
922,Media,Stage Manager job description,"We are looking for a Stage Manager to join our team and oversee all theatre departments to ensure our organization produces the highest quality productions possible. Stage Manager responsibilities include acting as a liaison between different departments and making alterations on the set as needed during production. Ultimately, you will work with actors and other support staff to ensure each show is produced in the highest quality possible. ","Liaise with all theatre departments and collate information
Collaborate with the Production Manager regarding budgets
Supervise the set, lighting, and sound installation
Create a prompt script compiled with notes on Actors’ cues and requirements for props, lighting, and sound
Make alterations to the set and props between scene changes
Cue the Lighting and Sound Technicians
Create a risk assessment to ensure the safety of the full company","Proven work experience as a Stage Manager or similar role
Computer skills and understanding of current technology
Ability to work under pressure
A sharp eye for detail
Relevant training and/or certifications as a Stage Manager",https://resources.workable.com/stage-manager-job-description
923,Media,Film Director job description,"We are looking for a Film Director to join our team and oversee the narrative interpretation of a script to be shown in our final production. Film Director responsibilities include reading and editing scripts, directing film crews and actors, and overseeing the production of the final film. Ultimately, you will work with Actors and other individuals on set to ensure the film matches your creative vision for the final production.","Attend casting sessions and selecting actors
Interpret scripts and understand the story and narrative style
Oversee rehearsals to ensure actors understand your artistic vision
Identify set locations for different scenes in the film
Work within budgetary constraints when needed
Adhere to a production schedule to ensure the film is completed on time
Coordinate with a camera crew, art directors, costume designers and musical composer to ensure a consistent creative execution","Proven work experience as a Film Director or similar role
Experience directing short films, industry knowledge and technical expertise
Experience managing budgets
Creative mindset
Confidence and motivational skill
Exceptional interpersonal skills
Attention to detail
Excellent verbal communication
Relevant training and/or certifications as a Film Director",https://resources.workable.com/film-director-job-description/
924,Media,Movie Makeup Artist job description,"We are looking for a Movie Makeup Artist to create unique looks for our cast during film shootings. Movie Makeup Artist responsibilities include designing each character’s look, applying makeup products on actors’ faces and bodies and using prosthetics to create special makeup effects. If you’re detail-oriented and well-versed in complex makeup techniques, we’d like to meet you. Please include a photo portfolio of any previous works along with your application. Ultimately, you will ensure our actors look flawless on screen with makeup that brings their characters to life.","Coordinate with the film director and lighting technicians to get briefed on character descriptions and shooting conditions
Sketch makeup looks for all actors, based on character descriptions
Calculate the time required for makeup and inform actors and director in advance
Apply long-lasting and waterproof cosmetics on actors’ faces and bodies
Create special makeup effects using prosthetics and latex masks
Coordinate with costume designers and hairstylists to create cohesive looks
Inform the production team about tools and products needed
Ensure makeup style is consistent during the entire shooting of the film
Cover scars and tattoos, as needed
Help actors remove makeup and prosthetics
Store makeup products and tools safely","Proven work experience as a Makeup Artist in film productions or TV shows
Portfolio with some work samples
Knowledge of a wide range of professional cosmetic lines
Experience with various makeup styles, like period, contemporary, natural and horror
Understanding of makeup requirements for film characters (e.g. sculpting techniques and FX prosthetics)
Good time-management skills
Impeccable attention to detail
Flexibility to work long hours during shooting days
Availability to travel, as needed
Certification in Cosmetology, Makeup or relevant field",https://resources.workable.com/movie-makeup-artist-job-description
925,Media,Photoshoot Stylist job description,"We are looking for a Photoshoot Stylist to coordinate fashion photoshoots, from choosing outfits to staging photo-shooting areas. Photoshoot Stylist responsibilities include liaising with fashion designers to buy or borrow their fashion items, picking unique locations and creating eye-catching looks for each photoshoot. If you’re genuinely interested in fashion, have styling experience and know how to develop innovative looks for all body types, we’d like to meet you. Ultimately, you will ensure we produce artistic and commercial photos that sell our products and convey our messages.","Create unique looks from head to toe
Pick fashionable outfits, shoes and accessories
Coordinate with photographers, models and hair and makeup artists for specific projects
Research and recommend locations for each photoshoot
Prepare photoshoot areas using appropriate props
Adjust lighting, angle and model position to present each outfit in the best way
Ensure that the final result is within quality standards and aligns with the scope of the project
Return all borrowed items in a good condition
Develop and maintain good relationships with fashion industry professionals, including designers, photographers, editors and retailers","Work experience as a Photoshoot Stylist, Fashion Stylist or similar role
Portfolio of previously created styles for photoshoots or catalogues is a plus
Ability to style entire looks in a creative, forward-thinking way
Up-to-date with the latest fashion trends in clothes, shoes, accessories and makeup
Familiar with a wide range of brands and designers
Excellent organizational skills
Availability to work long hours during photoshoot days
Flexibility to travel, as needed
Degree in Fashion Design, Photography or relevant field",https://resources.workable.com/photoshoot-stylist-job-description
926,Media,Fashion Copywriter job description,"We are looking for a Fashion Copywriter to create and publish engaging articles about beauty and fashion-specific topics. Fashion Copywriter responsibilities include writing product descriptions, researching fashion trends and networking with industry professionals (e.g. photographers and designers.) If you have good web content writing skills and have experience working in the fashion industry, we’d like to meet you. Ultimately, you will ensure we provide up-to-date and informative fashion news to our audience.","Write, edit and publish articles about fashion
Present new products (e.g. outfits, accessories and makeup items)
Research latest trends and audience’s preferences
Oversee layout before publication
Interview industry experts, like designers and models
Liaise with photographers to ensure all articles include appealing pictures
Recommend new topics to the editor-in-chief
Attend fashion shows and visit retail stores
Promote articles on social media","Work experience as a Fashion Copywriter, Content Writer or similar role
Previous experience in the fashion industry
Solid web content writing skills
Hands-on experience with Content Management Systems (e.g. WordPress)
Understanding of web analytics
Familiarity with social media
Creativity
Attention to detail
BSc in Communications, Marketing, Fashion Design or relevant field",https://resources.workable.com/fashion-copywriter-job-description
927,Media,Content Writer job description,"We are looking for a Content Writer to join our editorial team and enrich our websites with new blog posts, guides and marketing copy. Content Writer responsibilities include conducting thorough research on industry-related topics, generating ideas for new content types and proofreading articles before publication. If you’re familiar with producing online content and have an eye for detail, we’d like to meet you. Feel free to share samples of your work or portfolio of your published articles, along with your application. Ultimately, you’ll deliver quality writing pieces that appeal to our audiences, attract customers and boost brand awareness.","Research industry-related topics (combining online sources, interviews and studies)
Write clear marketing copy to promote our products/services
Prepare well-structured drafts using Content Management Systems
Proofread and edit blog posts before publication
Submit work to editors for input and approval
Coordinate with marketing and design teams to illustrate articles
Conduct simple keyword research and use SEO guidelines to increase web traffic
Promote content on social media
Identify customers’ needs and gaps in our content and recommend new topics
Ensure all-around consistency (style, fonts, images and tone)
Update website content as needed","Proven work experience as a Content Writer, Copywriter or similar role
Portfolio of published articles
Experience doing research using multiple sources
Familiarity with web publications
Excellent writing and editing skills in English
Hands-on experience with Content Management Systems (e.g. WordPress)
Ability to meet deadlines
BSc in Marketing, English, Journalism or related field",https://resources.workable.com/content-writer-job-description
928,Media,Copywriter job description,"We are looking for a creative Copywriter to write clear and concise copy for ads, publications and websites. Your words will inform and engage target audiences. Our ideal candidate is a team-spirited, skilled and imaginative writer with an eye for detail. If you can grasp project requirements quickly and offer valuable insight, we’d like to meet you. Submit up to three writing samples, so we can get an idea of your best work. Feel free to include links to your content or portfolio in your application.","Write clear, attractive copy with a distinct voice
Interpret copywriting briefs to understand project requirements
Collaborate with designers, PR and other professionals on large- and small-scale marketing projects (e.g. email campaigns and landing pages)
Conduct high-quality research and interviews
Edit and proofread copy as needed
Use SEO principles to maximize copy’s reach
Source images and other content","Proven experience as a copywriter or related role
Knowledge of online content strategy and creation
Excellent writing, editing and proofreading skills
Experience with SEO
Strong research skills
Creativity
Collaborative spirit
Excellent time-management and organizational skills
BSc/BA in marketing, English, journalism or related field",https://resources.workable.com/copywriter-job-description
929,Media,Digital Editor job description,"We are looking for a passionate digital editor to create an engaging web presence. As a digital editor, you will be responsible for taking consumer-targeted web content from concept to publication by overseeing a diverse team of staff and freelance contributors. Ultimately, you should be able to maintain quality and consistency across media types and web platforms and drive increased traffic and brand visibility.","Collaborate with staff to brainstorm content topics
Delegate assignments to in-house team members and freelancers
Supervise contributors to ensure deadlines are met
Check all pieces for accuracy and cohesiveness
Edit content using appropriate software
Improve content by adding music, sound, film or artwork
Ensure all published content meets quality standards
Monitor and report on web presence and traffic
Keep track of developments in digital technology","Proven work experience as a digital editor
Digital editing skills with an exceptional portfolio of published work
Solid experience with digital technology and editing software packages (e.g. Avid Media Composer, Lightworks, Premiere, After Effects or Final Cut Pro)
Familiarity with special effects, 3D and compositing
Creative mind
Attention to detail
Communication skills
BSc degree in digital editing, video production or related field",https://resources.workable.com/digital-editor-job-description
930,Media,Staff Writer job description,"We are looking for an enthusiastic staff writer to join our editorial team. You will work closely with the editor-in-chief, reporters and freelancers. As a staff writer, you should be able to perform thorough research on various topics and have a keen eye for detail. Ultimately, you should be able to deliver good quality content like news posts, reviews and features.","Perform research on different topics
Analyze and interpret findings by breaking down data
Uncover newsworthy stories
Interview key people (witnesses, sources etc.)
Write content with readers needs in mind
Ensure your pieces are accurate and objective
Establish contacts and sources to use in future research
Maintain notes in written or electronic form
Contribute to content idea generation for publication
Stay up-to-date with local, national and international affairs","Proven work experience as a staff writer or reporter
Demonstrable portfolio of published articles
Computer proficiency (MS Office, digital editing, web search and databases)
Excellent writing skills in English
Ability to follow strict deadlines and fact-check information
Good observation skills
Broad knowledge of headlines
BSc degree in journalism, communications or relevant field",https://resources.workable.com/staff-writer-job-description
931,Media,Assistant Editor job description,"We are looking for an enthusiastic assistant editor to join our team and participate in all stages of the publication process. As an assistant editor you will support the editor-in-chief to administer, plan and produce various publications. Ultimately, you should be able to deliver exceptional and informative content to meet audience preferences.","Collaborate with the editor-in-chief to research and plan new articles
Commission articles
Liaise with team members (e.g. writers, reporters and photographers) ensuring deadlines are met
Write and edit pieces
Proofread and check articles for accuracy
Suggest possible sources and improvements for pieces
Choose supporting material, like images and illustrations
Follow current events and developments and suggest original ideas
Use social media and SEO to draw attention to articles
Provide administrative support to the editor-in-chief","Proven work experience as an assistant editor
Strong writing and proofreading skills
Experience with MS Office, InDesign, or other publishing tools
Familiarity with SEO and social media platforms
Proficiency in English
Attention to detail
Excellent communication skills
Ability to prioritize and multitask
BSc degree in journalism, communications or related field",https://resources.workable.com/assistant-editor-job-description
932,Media,News Producer job description,"We are looking for an experienced news producer to manage newscasts from start to finish, overseeing both editorial content of the news and how that news is produced and presented to the public. As a news producer, you will collaborate with news director, reporters and anchors and will supervise the overall content and flow of news distribution. Ultimately, you should be able to ensure newscasts are executed cleanly on air, are relevant to current events and meet audience preferences.","Gather information, stories and pieces from team members throughout the day.
Collaborate with news director to select and prioritize content
Add stories and elements that will make the broadcast more attractive
Select footage and sound bites to include in broadcast to ensure consistency
Liaise with the production team to keep technical standards high
Communicate with the studio crew and anchors while on-air
Ensure broadcast is within time limits
Produce breaking news reports
Coordinate with creative department to develop promotion strategies for upcoming newscasts
Perform research on local, national and international affairs to stay updated with current events","Proven work experience as a news producer
Solid experience with digital technology
In-depth understanding of the production process
Familiarity with camera operation, sound systems and music editing
Ability to proofread and edit pieces
Excellent organizational and time management skills
Communication skills
Ability to perform efficiently under pressure
BSc degree in journalism, mass communications or relevant field",https://resources.workable.com/news-producer-job-description
933,Media,Web Editor job description,"We are looking for a passionate web editor to research, plan, write and edit web content. The successful candidate should be a skilled writer and researcher, with an eye for detail and an understanding of the special requirements of web writing. The goal is to produce creative web content to appeal to our audience.","Produce and publish new content in a creative way
Liaise with clients and in-house team members to decide on new posts
Oversee layout (images, graphics, videos and artwork)
Check content for accuracy
Proofread and edit material
Collaborate with professionals (e.g. web designers, marketing executives and photographers) to improve article presentation
Use SEO and social media
Ensure content is up-to-date
Comply with copyright and privacy regulations
Monitor website’s traffic to measure popularity
Keep track of developments in web technology","Proven work experience as a web editor
Editing skills with a demonstrable portfolio of published work
Hands on experience with MS Office, InDesign, Photoshop or other publishing tools
In-depth knowledge of SEO
Familiarity with content management systems
Excellent writing skills in English
Attention to detail
Creative mind
BSc in journalism, communications or related field",https://resources.workable.com/web-editor-job-description
934,Media,News Anchor job description,"We are looking for an enthusiastic news anchor to join our team and participate in the creative cycle of news broadcast. As a news anchor, you will work closely with reporters and will be responsible for gathering information, broadcasting newscasts throughout the day and interviewing guests. Ultimately, you should be able to follow current events and present news stories to audiences in an informative,interesting and unbiased way.","Research local community, state, national and international current events
Meet with the news director, reporters and other news anchors to be briefed on the day’s news
Collaborate with the news director to choose stories to broadcast considering audience preferences
Organize the news to present the most interesting pieces first
Revise scripts and prepare to deliver them on-air
Ensure late-breaking news is added to newscasts
Engage in commentary
Interview guests and other members involved in particular stories
Introduce news correspondents reporting on scene and ask them relevant questions
Comply with the moral code of the journalistic profession
Keep abreast of news developments by studying papers, attending events, etc.
Stay in contact with industry professionals","Proven work experience as a news anchor
Understanding of the newscast process
Broad knowledge of local, national and international affairs (e.g. political, economic, legislative and cultural)
Comfortable yet professional presence on camera
Ability to improvise in a live on-camera setting
Excellent verbal skills
Effective communication and interpersonal skills
Available to work on a flexible schedule
Ability to work under stressful conditions and strict deadlines
Active social media presence
BSc degree in journalism, communications or relevant field",https://resources.workable.com/news-anchor-job-description
935,Media,Director job description,"We are looking for an experienced director to take overall responsibility for film and television show production. As a director, you will lead the production team to direct full-length films, short films, live or recorded television programmes, commercials and music videos. You should be able to translate writers’ and producers’ visions into cohesive, marketable, entertaining and informative programs. Ultimately, you should be able to make creative decisions that guide the rest of the team and enhance, refine and translate original ideas into finished programs.","Read scripts and develop storyboards
Write and edit scripts as needed
Meet the producers and prepare budget
Decide on filming locations
Hire cast and crew
Liaise with crew about technical requirements (e.g. lighting and camera movements, sound recording requirements, set dressing, vision effects and graphics and transitions)
Prepare a carefully calculated shooting schedule ensuring deadlines and budget requirements are met
Guide the production team ensuring all members are in sync with the program’s requirements
Incorporate creative ideas to achieve the best possible visual result
Supervise editing to make the final cut
Ensure that the final program is faithful to the original concept","Proven experience as a director
Demonstrable portfolio of full-length or short films, videos or commercials
Solid experience with digital technology and editing software packages
In-depth understanding of the production process
Familiarity with camera operation, sound systems, special effects and music editing
Ability to lead and motivate
Creativity and imagination
Excellent organizational and planning skills
Good people skills and ability to negotiate
Time management and budget awareness
BSc/BA in film studies, cinematography or relevant field; further training is a plus",https://resources.workable.com/director-job-description
936,Media,Political Analyst job description,"We are looking for a passionate political analyst to conduct research on political ideas and analyze government policies, political trends and related issues. As a political analyst you should be able to study the development of political systems, research various political subjects and collect and analyze data. Ultimately, you should be able to predict political, social and economic trends, evaluate cultures, values and political ideologies and present unbiased reports.","Research political subjects such as foreign relations and political ideologies
Collect data from sources such as public opinion surveys and election results
Use statistical analysis to interpret research findings
Develop political theories based on research and historical documents
Forecast political, economic and social trends
Present research results by writing reports, giving presentations and publishing articles
Evaluate the effects of policies and laws on government, businesses and people
Monitor current events, policy decisions and legislation changes
Stay up-to-date with international trends and developments
Raise public awareness of important political and social issues
Establish contacts and sources to use in future research","Proven work experience as a political analyst
Portfolio of published articles or newscasts
Solid experience with statistical analysis software and qualitative research tools
Proficiency in English
Excellent analytical and critical thinking skills
Outstanding writing skills and ability to report on research findings clearly
Current knowledge of news
Integrity and morality
BSc in political studies, journalism or relevant field",https://resources.workable.com/political-analyst-job-description
937,Media,Fashion Editor job description,"We are looking for a talented fashion editor to supervise the process of creating, developing and presenting content for fashion magazines, photoshoots, websites and newspapers. The successful candidate should be passionate about the latest fashion trends and be able to bring their creative ideas to life. As a fashion editor, you will work closely with the editor-in-chief, advertising reps, photographers and models to achieve the highest quality of artwork and ensure readers are given the most up-to-date fashion information.","Decide on story ideas and themes, along with the editor-in-chief, to meet audience preferences
Liaise with photographers, models, makeup artists and costume designers and choose photoshoot locations
Oversee layout (artwork, design and photography)
Collaborate with writers, check content and edit articles
Continuously search for latest fashion trends to stay ahead of competitors
Attend fashion shows, meet with designers and visit retail stores to stay up-to-date
Suggest new fashion products, such as outfits, accessories, makeup and beauty supplies
Boost your social media activity and keep in contact with industry professionals
Meet deadlines and budget requirements
Ensure all team members are in sync with the latest trends","Proven work experience as a fashion editor
Strong editing skills with an excellent portfolio
Hands on experience with MS Office, InDesign, Photoshop or other publishing tools
Excellent interpersonal and team management skills
Creativity and an eye for detail
Prioritization and time management skills
BSc degree in journalism, fashion design or related field",https://resources.workable.com/fashion-editor-job-description
938,Media,Photo Editor job description,"We are looking for a talented photo editor to coordinate assignments by selecting, editing and positioning photos in print and web publications. The successful candidate will be able to collaborate with editors and photographers to decide on which photos will be published and ensure deadlines are met. Ultimately, you should be able to create photo content to compliment text in a creative way.","Coordinate with the editor and the team members to identify photography needs
Assign projects to photographers and keep track of the deadlines
Review photos, edit and make necessary changes
Decide which images to publish
Ensure all assignments are shot and edited on time for publication
Manipulate photos to achieve highest quality using the appropriate tools
Ensure all photo equipment is used properly and order supplies as needed
Liaise with editors, photographers and advertising reps and advise on future projects
Stay up to date with new image editing technologies","Proven work experience as a photo editor
Solid experience with digital technology and photo editing software packages (e.g. Photoshop, Pixlr and Affinity Photo)
Strong photo editing skills and excellent portfolio
Thorough knowledge of computer imaging, photographic techniques, studio management and color composition
Creative mind with an eye for detail and storytelling skills
Time-management and leadership skills
BSc degree in photography, visual arts, digital media or related field",https://resources.workable.com/photo-editor-job-description
939,Media,Managing Editor job description,"We are looking for a skilled Managing Editor to oversee our company’s daily publishing operations. You will be reporting only to the editor in chief and supervise writers, editors and other staff. A managing editor combines the innovativeness of a writer with the practical focus of an operations manager. You should be able to suggest ideas for stories and see them through to publication. We expect excellent organizational and leaderships skills as well as a unique problem-solving ability.","Plan and manage all daily operations
Hire, coach and supervise personnel
Collaborate with editor in chief to determine issues’ content and topics
Coordinate editorial publications and meetings
Plan and approve assignments for writers and editors
Control schedules and enforce deadlines (for writers, photographers, designers etc.)
Oversee proofreading procedures and edit copy when necessary
Assist in evaluating finalized copy for compliance with policies, style and tone
Resolve issues as they arise 
Attend events on behalf of the company or editor in chief","Proven experience as managing editor or relevant role
Exceptional ability in copywriting and editing
Proficiency in English
Working knowledge of online platforms like WordPress and SEO concepts
Abilities in planning and coordinating people and operations
Excellent organizational and leadership skills
Outstanding communication and people abilities
Reliability and efficiency
Attention to detail
BSc/BA in journalism or relevant field",https://resources.workable.com/managing-editor-job-description
940,Media,Sound Engineer job description,"We are looking for a competent Sound Engineer to record, mix and edit music and audio for our productions. You will set up and operate sound equipment in live events, recordings or post-productions to ensure the best acoustic result. Sound engineers are deft around sensitive audio equipment and experts in using them to produce quality sound. We expect you to be knowledgeable about different audio recording and editing techniques. If you also possess a creative mind and a good ear we’d like to hear from you.","Follow instructions and details from directors, producers etc
Set up and test sound equipment before events, broadcasts or recordings
Record, edit and mix audio tracks (instruments, vocals etc.)
Enhance sound quality and add sound effects to recordings
Work with video editors to synchronize video with audio tracks
Play backing tracks and special effects during live events
Collaborate with lighting, camera and other people
Create and maintain sound libraries
Resolve technical issues when they arise","Proven experience as sound engineer
Technical expertise in sound engineering techniques (e.g. equalization)
Experience with sound editing and recording equipment (e.g. mixing consoles)
Working knowledge of recording software and hardware (e.g. Pro Tools)
A team player with excellent communication skills
Creativity and attention to detail
Problem-solving abilities
Excellent hearing and manual dexterity
High school diploma; Degree in audio/sound engineering or related field is a plus",https://resources.workable.com/sound-engineer-job-description
